,fit_time,batch_size,learning_rate,n_weights,test_score,rank,actual_weights
155,2.493731689453125,5,0.1,30,0.3534541248693131,1095,31
156,2.180169630050659,5,0.1,60,0.4444194453302771,1209,61
157,2.2070979118347167,5,0.1,100,0.4119552180520259,1180,100
158,2.4737844944000242,5,0.1,300,0.3422018490964547,1084,301
159,2.498518228530884,5,0.1,600,0.04877173437271267,823,601
160,2.443866491317749,5,0.1,1000,0.017169699032092468,691,1000
161,2.253973150253296,5,0.1,3000,0.3609653143095784,1108,3001
162,2.288480758666992,5,0.1,6000,0.640370756277116,1330,6001
163,2.5844889163970945,5,0.1,10000,0.5567535050213337,1312,10000
164,2.366271495819092,5,0.1,30000,0.4979993622750044,1291,30001
165,2.29087438583374,5,0.05,10,0.11196113829500973,933,10
166,2.1299039840698244,5,0.05,30,0.3685949253558647,1116,31
167,2.077645015716553,5,0.05,60,0.06547652181470767,856,61
168,2.2830105781555177,5,0.05,100,0.019890804486567503,725,100
169,2.3132325649261474,5,0.05,300,0.02629292845085729,764,301
170,2.5757121086120605,5,0.05,600,0.00954315927810967,599,601
171,2.5583585262298585,5,0.05,1000,0.00550016057677567,506,1000
172,2.0243862152099608,5,0.05,3000,0.003836177720222622,405,3001
173,2.974844789505005,5,0.05,6000,0.001375370543973986,71,6001
174,3.9743724822998048,5,0.05,10000,0.35616828210186213,1100,10000
175,2.8023072719573974,5,0.05,30000,0.3034533591358922,1046,30001
176,2.4043710231781006,5,0.01,10,0.4657882161438465,1239,10
177,2.5587584018707275,5,0.01,30,0.22139079356566072,1009,31
178,2.455034780502319,5,0.01,60,0.12398848831653594,946,61
179,2.7843544483184814,5,0.01,100,0.120273123861989,942,100
180,2.6323619365692137,5,0.01,300,0.0017010200186632573,111,301
181,2.709354209899902,5,0.01,600,0.006818081164965406,552,601
182,2.482561635971069,5,0.01,1000,0.017073303647339343,690,1000
183,2.527242374420166,5,0.01,3000,0.002221353727509268,197,3001
184,2.292669677734375,5,0.01,6000,0.0009246248620911502,25,6001
185,2.7787688255310057,5,0.01,10000,0.0013799409251078032,72,10000
186,2.5410067081451415,5,0.01,30000,0.002193958972929977,190,30001
187,2.917598342895508,5,0.005,10,0.4665699079632759,1244,10
188,2.848184013366699,5,0.005,30,0.445949526084587,1210,31
189,3.6201196670532227,5,0.005,60,0.0042717737218481485,437,61
190,3.5860103130340577,5,0.005,100,0.01307426206767559,642,100
191,3.1824897289276124,5,0.005,300,0.0025097432037000543,245,301
192,2.675046968460083,5,0.005,600,0.011474188233842142,624,601
193,2.9173987865448,5,0.005,1000,0.007798726111650467,572,1000
194,2.5587591171264648,5,0.005,3000,0.002358143557648873,218,3001
195,2.3608864307403565,5,0.005,6000,0.002156874076172244,183,6001
196,2.264943504333496,5,0.005,10000,0.0009245818526324001,24,10000
197,2.6638769626617433,5,0.005,30000,0.001062265929795103,33,30001
198,6.780068302154541,5,0.001,10,0.44867684060009194,1215,10
199,5.293044757843018,5,0.001,30,0.41881668046116827,1185,31
200,7.6595171928405765,5,0.001,60,0.06556684795650654,857,61
201,6.3729571342468265,5,0.001,100,0.013401238742517307,648,100
202,5.028552484512329,5,0.001,300,0.0030356838375155347,312,301
203,4.377294635772705,5,0.001,600,0.001916364609496668,144,601
204,3.9404633045196533,5,0.001,1000,0.0037237053067656232,388,1000
205,3.596781301498413,5,0.001,3000,0.004113661832525395,421,3001
206,3.83115496635437,5,0.001,6000,0.004093361829291098,420,6001
207,3.250508213043213,5,0.001,10000,0.005537899571936578,509,10000
208,3.256890869140625,5,0.001,30000,0.003192793137714034,329,30001
209,9.448332738876342,5,0.0005,10,0.3583618282806128,1102,10
210,11.518397617340089,5,0.0005,30,0.06770155013655313,860,31
211,9.391685295104981,5,0.0005,60,0.08839371380745434,907,61
212,9.46169729232788,5,0.0005,100,0.02235191996442154,747,100
213,8.114101219177247,5,0.0005,300,0.010487769542669412,614,301
214,12.161278676986694,5,0.0005,600,0.004719276740070199,468,601
215,6.627477598190308,5,0.0005,1000,0.024551042859093285,758,1000
216,5.4007574081420895,5,0.0005,3000,0.01102966455364367,618,3001
217,4.366524076461792,5,0.0005,6000,0.01812442962982459,705,6001
218,4.736334133148193,5,0.0005,10000,0.013918749715594458,652,10000
219,3.7092801094055177,5,0.0005,30000,0.0026112140534678475,259,30001
220,34.41317348480224,5,0.0001,10,0.4671197682619095,1248,10
221,33.921287870407106,5,0.0001,30,0.4194724238361232,1187,31
222,48.48155131340027,5,0.0001,60,0.40027990968665106,1156,61
223,43.33471522331238,5,0.0001,100,0.3413700217526639,1080,100
224,29.34811716079712,5,0.0001,300,0.013949103116465267,654,301
225,22.9635910987854,5,0.0001,600,0.027836876981018575,771,601
226,27.137828302383422,5,0.0001,1000,0.019641879241680725,723,1000
227,15.757463598251343,5,0.0001,3000,0.051146506861550735,828,3001
228,13.279888391494751,5,0.0001,6000,0.010079366751597263,609,6001
229,10.799919605255127,5,0.0001,10000,0.012454176947358064,636,10000
230,8.10472617149353,5,0.0001,30000,0.01123494509520242,621,30001
231,2.5944618225097655,10,0.1,10,0.01641335924505256,682,10
232,1.9906765937805175,10,0.1,30,0.014674817869672552,665,31
233,2.0445327758789062,10,0.1,60,0.0017239698441699146,112,61
234,2.0539088249206543,10,0.1,100,0.002992511310731061,307,100
235,1.9834967136383057,10,0.1,300,0.0014686164271552117,81,301
236,1.77146258354187,10,0.1,600,0.4785270125605166,1280,601
237,1.8474606990814209,10,0.1,1000,0.47016042843461037,1271,1000
238,2.032365083694458,10,0.1,3000,0.4786781184375286,1281,3001
239,2.1279104709625245,10,0.1,6000,0.46278394386172295,1232,6001
240,1.986488151550293,10,0.1,10000,0.46308875605463984,1234,10000
241,2.054706001281738,10,0.1,30000,0.8768820658326149,1350,30001
242,2.206299304962158,10,0.05,10,0.017242063046433033,693,10
243,1.958762788772583,10,0.05,30,0.005070671578869224,486,31
244,2.0012491226196287,10,0.05,60,0.002606339880730957,256,61
245,1.9226591110229492,10,0.05,100,0.0018644031195435673,137,100
246,1.7150136947631835,10,0.05,300,0.0011084615252912045,36,301
247,1.841475772857666,10,0.05,600,0.0008290118996228558,18,601
248,1.8049736022949219,10,0.05,1000,0.0011991000690613873,49,1000
249,1.78821759223938,10,0.05,3000,0.4474118752055801,1211,3001
250,2.0066336154937745,10,0.05,6000,0.46234942972660065,1231,6001
251,1.9160770416259765,10,0.05,10000,0.46911642551422117,1269,10000
252,2.436683988571167,10,0.05,30000,0.46864707246422765,1268,30001
253,2.868528652191162,10,0.01,10,0.020754681213293224,732,10
254,3.225774621963501,10,0.01,30,0.006709680403582751,546,31
255,2.923382043838501,10,0.01,60,0.009747225017054006,603,61
256,2.5080925464630126,10,0.01,100,0.0019246264884714038,147,100
257,1.9920722007751466,10,0.01,300,0.0037276242626830937,390,301
258,2.327577304840088,10,0.01,600,0.0016838253766763955,108,601
259,1.7682718276977538,10,0.01,1000,0.0016078570886747911,101,1000
260,1.7600934028625488,10,0.01,3000,0.0007077484202454798,8,3001
261,1.948390293121338,10,0.01,6000,0.0012306126387557014,56,6001
262,2.02119517326355,10,0.01,10000,0.0006958613099413924,6,10000
263,2.35609974861145,10,0.01,30000,0.0005702495902369265,1,30001
264,3.1208543300628664,10,0.005,10,0.06957616126164794,865,10
265,2.774580144882202,10,0.005,30,0.019300448172725738,720,31
266,3.8086153507232665,10,0.005,60,0.005034806649200618,484,61
267,3.4074867248535154,10,0.005,100,0.0036351561546325685,374,100
268,2.451045608520508,10,0.005,300,0.002823801792692393,289,301
269,2.198720645904541,10,0.005,600,0.00466952589340508,463,601
270,2.6511112213134767,10,0.005,1000,0.0025213360990164802,246,1000
271,2.2797034740448,10,0.005,3000,0.00213593082735315,178,3001
272,1.7790432929992677,10,0.005,6000,0.001589289406547323,95,6001
273,1.9226590156555177,10,0.005,10000,0.0009724467410705984,29,10000
274,2.017603874206543,10,0.005,30000,0.0006260274894884787,2,30001
275,10.089419317245483,10,0.001,10,0.020318203361239285,728,10
276,8.851928281784058,10,0.001,30,0.021190352085977793,735,31
277,11.134623670578003,10,0.001,60,0.0019752970401896164,152,61
278,7.851005029678345,10,0.001,100,0.009808901516953484,606,100
279,5.247168922424317,10,0.001,300,0.003911686083301902,410,301
280,4.005090236663818,10,0.001,600,0.0036786272132303564,383,601
281,3.865263795852661,10,0.001,1000,0.002681929827667773,270,1000
282,3.0977156162261963,10,0.001,3000,0.0021134324342710897,175,3001
283,3.021520471572876,10,0.001,6000,0.0023758122755680234,224,6001
284,2.6523078441619874,10,0.001,10000,0.002616605180082843,261,10000
285,2.4235190391540526,10,0.001,30000,0.0020735167519887908,168,30001
286,9.80916805267334,10,0.0005,10,0.09856367416796274,923,10
287,12.224309825897217,10,0.0005,30,0.0062492443714290856,531,31
288,12.313870573043824,10,0.0005,60,0.00537658131797798,502,61
289,13.872502422332763,10,0.0005,100,0.003863118408480659,408,100
290,8.714495325088501,10,0.0005,300,0.0020685085910372436,166,301
291,6.014914846420288,10,0.0005,600,0.0029362169560045006,301,601
292,5.589850807189942,10,0.0005,1000,0.0026120252572582104,260,1000
293,4.638595724105835,10,0.0005,3000,0.004181059548864141,428,3001
294,3.6703851222991943,10,0.0005,6000,0.0023662202176637946,221,6001
295,3.2271700859069825,10,0.0005,10000,0.0029495886003132908,303,10000
296,3.373778295516968,10,0.0005,30000,0.001811541896313429,126,30001
297,34.856188011169436,10,0.0001,10,0.0874632017686963,906,10
298,37.85636487007141,10,0.0001,30,0.021896254480816425,742,31
299,40.06785087585449,10,0.0001,60,0.006999359745532274,554,61
300,28.593933868408204,10,0.0001,100,0.019423459004610778,721,100
301,21.877096748352052,10,0.0001,300,0.0037325007608160375,391,301
302,18.690418481826782,10,0.0001,600,0.00438308683806099,446,601
303,16.48012900352478,10,0.0001,1000,0.002730507083470002,276,1000
304,13.199901247024536,10,0.0001,3000,0.003511579311452806,361,3001
305,9.87798457145691,10,0.0001,6000,0.0034914700838271527,358,6001
306,9.134971141815186,10,0.0001,10000,0.0030060423247050493,309,10000
307,7.368295812606812,10,0.0001,30000,0.0021460767602548003,181,30001
308,2.999578762054443,10,0.1,10,0.3787879514507949,1123,10
309,2.2080953121185303,10,0.1,30,0.38239896822487934,1131,31
310,1.9298398971557618,10,0.1,60,0.11584370324853807,938,61
311,1.954573106765747,10,0.1,100,0.3107066734286491,1049,100
312,1.9956644535064698,10,0.1,300,0.004520550346933305,456,301
313,2.1261149883270263,10,0.1,600,0.002007428271463141,156,601
314,1.9086952686309815,10,0.1,1000,0.32369218149688095,1057,1000
315,2.2326301097869874,10,0.1,3000,0.4015738934802357,1160,3001
316,1.848856782913208,10,0.1,6000,0.4671865304815583,1252,6001
317,1.8789761066436768,10,0.1,10000,0.5136044651269913,1297,10000
318,2.0176058769226075,10,0.1,30000,0.4492597941309214,1217,30001
319,1.7686703205108643,10,0.05,10,0.45409047454595564,1219,10
320,2.1981214046478272,10,0.05,30,0.001595674412965309,96,31
321,1.7652801513671874,10,0.05,60,0.3368769480817718,1072,61
322,1.955570125579834,10,0.05,100,0.3408101441833423,1078,100
323,2.069864511489868,10,0.05,300,0.0020601377123966812,165,301
324,1.9457961082458497,10,0.05,600,0.004077456604863983,417,601
325,1.9023126125335694,10,0.05,1000,0.0015071442845510318,86,1000
326,1.9244543075561524,10,0.05,3000,0.0012546229751023929,59,3001
327,2.349517250061035,10,0.05,6000,0.023843549098819493,753,6001
328,2.1330957412719727,10,0.05,10000,0.0010359921143390238,32,10000
329,2.0311691761016846,10,0.05,30000,0.4046206835249905,1168,30001
330,2.2729217052459716,10,0.01,10,0.44002696115057915,1204,10
331,2.495725965499878,10,0.01,30,0.08373857259284705,894,31
332,2.4544371604919433,10,0.01,60,0.01193317340221256,633,61
333,2.373054265975952,10,0.01,100,0.07076933844946325,868,100
334,2.564342975616455,10,0.01,300,0.0015155393379245653,87,301
335,2.285289192199707,10,0.01,600,0.0012958210383658298,61,601
336,2.2956608295440675,10,0.01,1000,0.0009194953061523847,23,1000
337,2.04233865737915,10,0.01,3000,0.002655595108808484,266,3001
338,2.057298278808594,10,0.01,6000,0.0006722255347995088,5,6001
339,2.18495774269104,10,0.01,10000,0.0018938550143502652,141,10000
340,2.0626842975616455,10,0.01,30000,0.002139231671753805,179,30001
341,2.5248484134674074,10,0.005,10,0.44105104757472874,1207,10
342,2.4769757747650147,10,0.005,30,0.023722806584555656,752,31
343,2.932159423828125,10,0.005,60,0.004141759406775236,425,61
344,3.5377402305603027,10,0.005,100,0.06516043665760662,854,100
345,2.7223198890686033,10,0.005,300,0.002369395544519648,222,301
346,2.5467895030975343,10,0.005,600,0.005302833742462099,498,601
347,2.50709547996521,10,0.005,1000,0.009480450120463502,598,1000
348,2.4470584869384764,10,0.005,3000,0.009033271789667197,593,3001
349,2.8146746158599854,10,0.005,6000,0.008379157223680522,578,6001
350,2.091008758544922,10,0.005,10000,0.005161106679588556,491,10000
351,2.2547699451446532,10,0.005,30000,0.0017943698025192135,123,30001
352,5.521833801269532,10,0.001,10,0.4669662557542324,1247,10
353,7.604664087295532,10,0.001,30,0.07883368876064197,884,31
354,5.365651369094849,10,0.001,60,0.3923574692569673,1144,61
355,9.33643193244934,10,0.001,100,0.00876917217974551,587,100
356,5.753414106369019,10,0.001,300,0.013378341268980876,647,301
357,5.651287508010864,10,0.001,600,0.005325322224234696,499,601
358,4.229489994049072,10,0.001,1000,0.003749553789384663,393,1000
359,3.391730260848999,10,0.001,3000,0.0062352695502340795,530,3001
360,3.35802001953125,10,0.001,6000,0.005285122408531606,497,6001
361,3.025110149383545,10,0.001,10000,0.0062351841974304986,529,10000
362,3.240136003494263,10,0.001,30000,0.005157079770287965,490,30001
363,9.490421247482299,10,0.0005,10,0.15495607927441596,974,10
364,12.489401006698609,10,0.0005,30,0.06307025916175917,850,31
365,9.932439661026,10,0.0005,60,0.4406015405198559,1206,61
366,10.726914882659912,10,0.0005,100,0.005974991581751965,523,100
367,9.069745445251465,10,0.0005,300,0.001844448334304616,132,301
368,7.929993629455566,10,0.0005,600,0.0048377620638348166,477,601
369,7.027805519104004,10,0.0005,1000,0.037024307192768904,798,1000
370,5.029750347137451,10,0.0005,3000,0.006633964437060058,541,3001
371,4.9487659454345705,10,0.0005,6000,0.011889320946647786,632,6001
372,4.447307348251343,10,0.0005,10000,0.004173131026618648,427,10000
373,4.591720724105835,10,0.0005,30000,0.005677715891215485,519,30001
374,33.624083280563354,10,0.0001,10,0.46684884559363127,1246,10
375,39.14830946922302,10,0.0001,30,0.1514077088329941,971,31
376,37.303244304656985,10,0.0001,60,0.0038037369784433396,402,61
377,27.665816640853883,10,0.0001,100,0.00453539895825088,457,100
378,26.52486696243286,10,0.0001,300,0.0055126026622019705,508,301
379,20.48442134857178,10,0.0001,600,0.018793370021739975,711,601
380,22.680348014831544,10,0.0001,1000,0.004266411287244409,435,1000
381,17.00133581161499,10,0.0001,3000,0.004299877770245075,440,3001
382,13.04351873397827,10,0.0001,6000,0.011284597547637531,622,6001
383,12.424374675750732,10,0.0001,10000,0.004597473850299139,460,10000
384,9.97472620010376,10,0.0001,30000,0.007745247654384002,570,30001
385,3.0853500366210938,10,0.1,10,0.4596835359930992,1225,10
386,2.7161371231079103,10,0.1,30,0.016180289105977862,679,31
387,2.2332284927368162,10,0.1,60,0.40308743244968354,1162,61
388,2.2896769523620604,10,0.1,100,0.002045986638404429,163,100
389,2.2679350852966307,10,0.1,300,0.00413790144957602,424,301
390,2.004440450668335,10,0.1,600,0.33538707965053616,1070,601
391,2.162817144393921,10,0.1,1000,0.3660896076646168,1114,1000
392,2.0381506443023683,10,0.1,3000,0.14815905388677492,969,3001
393,2.044333744049072,10,0.1,6000,0.44901203034460196,1216,6001
394,2.2615528106689453,10,0.1,10000,0.6019025161862374,1322,10000
395,1.8699989318847656,10,0.1,30000,0.6385468751192093,1328,30001
396,2.371658706665039,10,0.05,10,0.4933548204600811,1287,10
397,1.6356263160705566,10,0.05,30,0.5261978074908257,1303,31
398,2.0146124362945557,10,0.05,60,0.10902273124811472,931,61
399,2.3066317081451415,10,0.05,100,0.05894608835224062,843,100
400,1.811556100845337,10,0.05,300,0.33479504818315037,1069,301
401,2.043934202194214,10,0.05,600,0.011047508602496236,619,601
402,2.2946635723114013,10,0.05,1000,0.008520186776877381,581,1000
403,2.380234146118164,10,0.05,3000,0.017437019865428737,695,3001
404,2.222257471084595,10,0.05,6000,0.0013884244617656805,74,6001
405,2.240409278869629,10,0.05,10000,0.012253084378608036,635,10000
406,2.1658092498779298,10,0.05,30000,0.38702879164184195,1133,30001
407,2.4153404235839844,10,0.01,10,0.46377054825425146,1237,10
408,3.2090187072753906,10,0.01,30,0.08304762258776463,891,31
409,2.4137452125549315,10,0.01,60,0.34719296741532163,1092,61
410,2.454236936569214,10,0.01,100,0.07087765614851378,869,100
411,2.3038392543792723,10,0.01,300,0.01210396345668414,634,301
412,2.269331455230713,10,0.01,600,0.002540165407117456,250,601
413,2.5027079582214355,10,0.01,1000,0.0048159838435822165,473,1000
414,2.101181411743164,10,0.01,3000,0.0014729483693372459,82,3001
415,2.2459951400756837,10,0.01,6000,0.002204388075915631,193,6001
416,2.3505149841308595,10,0.01,10000,0.0011370266667654505,41,10000
417,2.3006481647491457,10,0.01,30000,0.0007408760458929465,12,30001
418,2.9886085033416747,10,0.005,10,0.46714557260274886,1251,10
