,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
181,4.394243860244751,64,1,0.01,600,2.687400408873941e-08,191,601
182,5.224820995330811,64,1,0.01,1000,7.915247346446108e-09,142,1000
183,10.107957553863525,64,1,0.01,3000,7.371890475837972e-09,141,3001
184,14.2391047000885,64,1,0.01,6000,1.1963671409098709e-08,160,6001
185,21.07661142349243,64,1,0.01,10000,2.1848711329042204e-08,181,10000
186,51.37654786109924,64,1,0.01,30000,2.37437571826149e-08,184,30001
187,18.62158045768738,64,1,0.005,10,0.019763196632266045,526,10
188,10.313807106018066,64,1,0.005,30,0.0015656617950298823,434,31
189,7.699402284622193,64,1,0.005,60,0.0016609290280939603,443,61
190,10.204100513458252,64,1,0.005,100,3.5087391870547437e-05,388,100
191,5.9917699813842775,64,1,0.005,300,1.7895619848218302e-07,247,301
192,4.986259889602661,64,1,0.005,600,5.753540577302374e-08,218,601
193,6.407457685470581,64,1,0.005,1000,4.3838624375069914e-08,209,1000
194,9.006505632400513,64,1,0.005,3000,3.5589318103657063e-09,122,3001
195,11.291989707946778,64,1,0.005,6000,9.410568435619382e-10,81,6001
196,17.528504800796508,64,1,0.005,10000,2.9461007328146493e-09,118,10000
197,62.22691831588745,64,1,0.005,30000,3.1193684024710677e-09,120,30001
198,31.710562229156494,64,1,0.001,10,0.01049622201389866,493,10
199,13.038118124008179,64,1,0.001,30,0.0033011036604875697,459,31
200,11.479288721084595,64,1,0.001,60,3.740054053196218e-05,395,61
201,12.694238138198852,64,1,0.001,100,5.015977625362211e-05,403,100
202,9.00331220626831,64,1,0.001,300,2.967509772133781e-07,261,301
203,9.13137083053589,64,1,0.001,600,1.0285190761294416e-07,232,601
204,11.803222227096558,64,1,0.001,1000,1.3965391598702581e-08,166,1000
205,12.805540466308594,64,1,0.001,3000,1.8857826966645064e-09,104,3001
206,17.07013120651245,64,1,0.001,6000,6.495470827871941e-10,73,6001
207,20.768436336517333,64,1,0.001,10000,2.1538232863882456e-09,111,10000
208,36.34396500587464,64,1,0.001,30000,1.8995736539295647e-09,107,30001
209,20.797359704971313,64,1,0.0005,10,0.01819717869220767,523,10
210,12.250026416778564,64,1,0.0005,30,0.010294028515818354,491,31
211,18.40894865989685,64,1,0.0005,60,9.78983198365313e-06,344,61
212,13.809055614471436,64,1,0.0005,100,2.117636953471447e-05,364,100
213,13.869893026351928,64,1,0.0005,300,3.059121468140802e-07,262,301
214,13.531797456741334,64,1,0.0005,600,2.902668416737697e-08,195,601
215,14.815961790084838,64,1,0.0005,1000,1.604259916021533e-08,171,1000
216,18.471980619430543,64,1,0.0005,3000,7.268051049891256e-10,76,3001
217,22.813166284561156,64,1,0.0005,6000,6.364792332069769e-10,71,6001
218,30.999662685394288,64,1,0.0005,10000,6.509105476837362e-10,74,10000
219,56.01872806549072,64,1,0.0005,30000,4.0447029892032307e-10,57,30001
220,39.92039813995361,64,1,0.0001,10,0.006311445188475773,475,10
221,29.00380334854126,64,1,0.0001,30,0.003187986742705107,454,31
222,28.833060836791994,64,1,0.0001,60,0.001546576755345086,427,61
223,50.62914824485779,64,1,0.0001,100,2.2696498399454866e-05,369,100
224,26.09598364830017,64,1,0.0001,300,1.8688747616124601e-07,249,301
225,23.505513906478882,64,1,0.0001,600,3.004207833612327e-08,196,601
226,28.730136156082153,64,1,0.0001,1000,1.1572900060485835e-08,157,1000
227,35.70966305732727,64,1,0.0001,3000,9.868864392359456e-10,83,3001
228,50.16099991798401,64,1,0.0001,6000,8.527682004988435e-10,79,6001
229,55.862944984436034,64,1,0.0001,10000,5.264615410283113e-10,64,10000
230,110.39305591583252,64,1,0.0001,30000,2.9078390806347444e-10,45,30001
231,33.541264057159424,128,1,0.1,10,0.008084220957243815,487,10
232,18.25336527824402,128,1,0.1,30,1.2016062555630924e-05,348,31
233,9.883757925033569,128,1,0.1,60,7.651184455426119e-06,335,61
234,5.148426485061646,128,1,0.1,100,2.4090543388410878e-05,375,100
235,5.052283811569214,128,1,0.1,300,5.62764562346274e-05,406,301
236,4.353552579879761,128,1,0.1,600,0.0377630740404129,583,601
237,3.6203143119812013,128,1,0.1,1000,0.03775944709777832,580,1000
238,5.444234609603882,128,1,0.1,3000,0.037726059556007385,563,3001
239,6.289373588562012,128,1,0.1,6000,0.03778811246156692,587,6001
240,11.589992046356201,128,1,0.1,10000,0.03775643780827522,576,10000
241,32.145398902893064,128,1,0.1,30000,0.03775628954172135,575,30001
242,13.77175531387329,128,1,0.05,10,0.004685498526669107,465,10
243,6.774076366424561,128,1,0.05,30,5.4000417094357545e-05,405,31
244,5.046498775482178,128,1,0.05,60,1.9804322619165758e-06,305,61
245,5.308797025680542,128,1,0.05,100,7.720265728039521e-07,293,100
246,5.421894121170044,128,1,0.05,300,5.906856472392974e-07,288,301
247,10.021788406372071,128,1,0.05,600,1.8591691894442875e-06,304,601
