Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
300,2.325e-04,1,0.1,128,50,2.5835930705070496,29
300,5.225e-05,1,0.01,128,50,2.785054385662079,5
300,2.333e-03,1,0.001,128,50,3.032392978668213,42
300,4.798e-02,1,0.0001,128,50,3.1351181268692017,149
300,5.410e-04,2,0.1,128,50,2.9693117141723633,35
300,4.769e-02,2,0.01,128,50,2.986764907836914,147
300,2.830e-02,2,0.001,128,50,2.9423834681510925,90
300,5.308e-02,2,0.0001,128,50,2.9752955436706543,158
300,3.061e-02,3,0.1,128,50,3.701104164123535,97
300,3.043e-02,3,0.01,128,50,3.3577736616134644,94
300,3.149e-02,3,0.001,128,50,3.834747016429901,101
300,5.896e-02,3,0.0001,128,50,3.4078891277313232,165
300,2.842e-04,1,0.1,128,100,4.251631498336792,31
300,1.117e-04,1,0.01,128,100,4.6959450244903564,15
300,1.759e-02,1,0.001,128,100,4.59770804643631,78
300,4.008e-02,1,0.0001,128,100,5.058727025985718,126
300,3.421e-02,2,0.1,128,100,5.49680495262146,120
300,4.564e-02,2,0.01,128,100,5.583572685718536,135
300,4.767e-02,2,0.001,128,100,5.717464864253998,145
300,3.913e-02,2,0.0001,128,100,5.082411885261536,125
300,6.394e-02,3,0.1,128,100,5.367649495601654,183
300,4.555e-02,3,0.01,128,100,5.679067015647888,133
300,4.437e-02,3,0.001,128,100,5.444444715976715,128
300,3.225e-02,3,0.0001,128,100,5.794010519981384,111
300,1.479e-02,1,0.1,128,150,6.332570016384125,60
300,1.607e-04,1,0.01,128,150,6.665430188179016,21
300,1.294e-04,1,0.001,128,150,6.918502688407898,19
300,1.315e-02,1,0.0001,128,150,6.822759807109833,47
300,1.416e-02,2,0.1,128,150,7.131932973861694,53
300,3.150e-02,2,0.01,128,150,6.202668249607086,102
300,3.036e-02,2,0.001,128,150,5.968543231487274,91
300,3.649e-02,2,0.0001,128,150,7.242387592792511,122
300,6.284e-02,3,0.1,128,150,7.248870670795441,179
300,1.719e-04,3,0.01,128,150,7.500198185443878,25
300,1.714e-04,3,0.001,128,150,7.298238694667816,24
300,3.058e-02,3,0.0001,128,150,6.901798725128174,96
300,1.800e-02,1,0.1,256,20,2.6289716362953186,79
300,3.249e-04,1,0.01,256,20,2.0340643525123596,32
