Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,1.509e-01,3,0.1,32,50,1.6705323457717896,97
30,1.028e-01,3,0.01,32,50,2.15872585773468,62
30,1.779e-01,3,0.001,32,50,3.143342614173889,123
30,2.636e-01,3,0.0001,32,50,1.722392499446869,150
30,3.394e-04,1,0.1,32,100,2.9137075543403625,2
30,2.238e-03,1,0.01,32,100,1.935573160648346,13
30,2.206e-02,1,0.001,32,100,1.623906433582306,27
30,3.677e-01,1,0.0001,32,100,1.6181718707084656,166
30,1.232e-01,2,0.1,32,100,1.748573660850525,76
30,4.986e-02,2,0.01,32,100,3.5609755516052246,33
30,2.901e-01,2,0.001,32,100,3.5898985862731934,155
30,3.114e-01,2,0.0001,32,100,2.0480231046676636,158
30,1.513e-01,3,0.1,32,100,2.359439790248871,103
30,1.509e-01,3,0.01,32,100,2.154986619949341,98
30,1.507e-01,3,0.001,32,100,2.1218243837356567,94
30,1.785e-01,3,0.0001,32,100,1.9467941522598267,124
30,2.854e-02,1,0.1,64,10,1.249159574508667,29
30,2.451e-01,1,0.01,64,10,1.169123113155365,144
30,1.440e-01,1,0.001,64,10,2.7057631611824036,88
30,7.762e-02,1,0.0001,64,10,2.5963059067726135,45
30,7.888e-02,2,0.1,64,10,1.441146433353424,47
30,2.126e-01,2,0.01,64,10,1.585509479045868,131
30,1.374e-01,2,0.001,64,10,1.332934856414795,84
30,6.894e-01,2,0.0001,64,10,2.183161973953247,187
30,1.539e-01,3,0.1,64,10,1.9969097971916199,107
30,1.960e-01,3,0.01,64,10,1.3683403134346008,129
30,2.938e-01,3,0.001,64,10,1.3062561750411987,156
30,2.699e-01,3,0.0001,64,10,1.7572996020317078,151
30,9.730e-03,1,0.1,64,25,1.6740227341651917,21
30,1.567e-01,1,0.01,64,25,1.2212337851524353,111
30,2.991e-01,1,0.001,64,25,1.233451008796692,157
30,6.344e-01,1,0.0001,64,25,1.2890516519546509,185
30,1.076e-02,2,0.1,64,25,1.4112260937690735,22
30,1.495e-01,2,0.01,64,25,1.5097112655639648,93
30,2.895e-01,2,0.001,64,25,1.5376379489898682,154
30,3.423e-01,2,0.0001,64,25,2.3008458018302917,165
30,8.648e-02,3,0.1,64,25,1.767522931098938,55
30,1.354e-01,3,0.01,64,25,2.3055840134620667,81
30,2.458e-01,3,0.001,64,25,1.6271483302116394,145
30,2.533e-01,3,0.0001,64,25,1.5608257055282593,146
30,3.050e-03,1,0.1,64,50,1.247662901878357,18
30,5.941e-02,1,0.01,64,50,1.3222141861915588,35
30,2.226e-01,1,0.001,64,50,1.266113817691803,136
30,5.800e-01,1,0.0001,64,50,1.3286961317062378,181
30,1.491e-01,2,0.1,64,50,1.5463637709617615,91
30,1.230e-01,2,0.01,64,50,1.8453139066696167,75
30,3.698e-01,2,0.001,64,50,5.845117211341858,167
30,4.303e-01,2,0.0001,64,50,1.5548411011695862,172
30,1.516e-01,3,0.1,64,50,1.9298385381698608,105
30,1.463e-01,3,0.01,64,50,2.447454869747162,90
30,1.141e-01,3,0.001,64,50,2.4843552112579346,66
30,2.227e-01,3,0.0001,64,50,1.9475409388542175,137
30,1.418e-03,1,0.1,64,100,1.7969447374343872,10
30,7.778e-03,1,0.01,64,100,1.309248149394989,19
30,1.323e-01,1,0.001,64,100,1.3541282415390015,79
30,8.326e-01,1,0.0001,64,100,1.3955174088478088,190
30,8.353e-02,2,0.1,64,100,1.5358918905258179,50
30,6.872e-02,2,0.01,64,100,1.566061794757843,39
30,3.726e-01,2,0.001,64,100,1.4603445529937744,168
30,4.865e-01,2,0.0001,64,100,1.849303662776947,175
30,1.511e-01,3,0.1,64,100,1.6156787276268005,100
30,1.512e-01,3,0.01,64,100,2.488344132900238,101
30,5.009e-01,3,0.001,64,100,1.671030580997467,177
30,3.267e-01,3,0.0001,64,100,1.603211224079132,162
60,1.056e-03,1,0.1,8,10,1.4538617134094238,14
60,6.413e-03,1,0.01,8,10,1.3813052773475647,27
60,3.321e-01,1,0.001,8,10,1.03971928358078,172
60,8.659e-01,1,0.0001,8,10,1.1526673436164856,190
60,1.962e-03,2,0.1,8,10,1.2591320872306824,20
60,3.937e-02,2,0.01,8,10,1.318223774433136,46
60,2.467e-01,2,0.001,8,10,1.2623740434646606,157
60,3.343e-01,2,0.0001,8,10,1.3157310485839844,173
60,1.077e-01,3,0.1,8,10,1.3768178820610046,88
60,8.560e-02,3,0.01,8,10,1.4012523889541626,78
60,1.568e-01,3,0.001,8,10,3.868153929710388,123
60,1.811e-01,3,0.0001,8,10,3.895829439163208,135
60,3.294e-04,1,0.1,8,25,3.6801596879959106,6
60,5.916e-03,1,0.01,8,25,3.835491895675659,26
60,4.351e-02,1,0.001,8,25,1.3795607089996338,50
60,3.401e-01,1,0.0001,8,25,1.2526502013206482,175
60,1.245e-01,2,0.1,8,25,2.087916314601898,105
60,1.914e-03,2,0.01,8,25,1.7592941522598267,18
60,1.763e-01,2,0.001,8,25,1.5107097029685974,131
60,4.357e-01,2,0.0001,8,25,1.6358749270439148,182
60,1.483e-01,3,0.1,8,25,2.73493492603302,115
60,4.849e-02,3,0.01,8,25,2.2250492572784424,51
60,1.394e-01,3,0.001,8,25,2.113099753856659,111
60,2.159e-01,3,0.0001,8,25,1.7617881298065186,146
60,5.507e-05,1,0.1,8,50,1.7208978533744812,1
60,1.013e-03,1,0.01,8,50,1.6902294158935547,13
60,3.370e-02,1,0.001,8,50,1.657318115234375,44
60,3.855e-01,1,0.0001,8,50,1.6832481622695923,177
60,4.024e-02,2,0.1,8,50,1.8503013849258423,47
60,1.784e-03,2,0.01,8,50,1.8929372429847717,17
60,1.218e-01,2,0.001,8,50,1.9335781931877136,99
60,2.258e-01,2,0.0001,8,50,1.9213618040084839,151
60,7.935e-02,3,0.1,8,50,2.2267942428588867,75
60,6.346e-02,3,0.01,8,50,2.521506667137146,61
60,1.220e-01,3,0.001,8,50,2.160970449447632,100
60,2.153e-01,3,0.0001,8,50,2.1699461340904236,145
60,4.271e-02,1,0.1,8,100,2.3010958433151245,48
60,1.323e-03,1,0.01,8,100,2.141273081302643,15
60,3.460e-03,1,0.001,8,100,2.4943288564682007,24
60,7.662e-02,1,0.0001,8,100,2.3469728231430054,72
60,5.017e-02,2,0.1,8,100,4.7714883685112,54
60,4.857e-02,2,0.01,8,100,3.9272456765174866,52
60,6.825e-02,2,0.001,8,100,2.8349185585975647,66
60,1.364e-01,2,0.0001,8,100,2.575860917568207,109
60,1.462e-01,3,0.1,8,100,3.29768043756485,114
60,7.528e-02,3,0.01,8,100,2.747900426387787,71
60,9.582e-02,3,0.001,8,100,2.8690757155418396,85
60,2.366e-01,3,0.0001,8,100,2.8598520755767822,154
60,2.257e-03,1,0.1,16,10,1.786222755908966,21
60,1.950e-02,1,0.01,16,10,1.0960683226585388,34
60,1.715e-01,1,0.001,16,10,1.147929847240448,128
60,5.221e-01,1,0.0001,16,10,1.1387048959732056,184
60,7.144e-02,2,0.1,16,10,1.2985272407531738,68
60,1.149e-01,2,0.01,16,10,1.3369244933128357,92
60,2.293e-01,2,0.001,16,10,1.4408963918685913,152
60,3.873e-01,2,0.0001,16,10,1.5064711570739746,178
60,1.484e-01,3,0.1,16,10,1.5962300896644592,116
60,1.170e-01,3,0.01,16,10,1.6790093779563904,97
60,1.746e-01,3,0.001,16,10,1.5221779942512512,130
60,2.749e-01,3,0.0001,16,10,1.4763008952140808,167
60,7.508e-04,1,0.1,16,25,2.602289915084839,9
60,8.031e-03,1,0.01,16,25,1.3882873058319092,29
60,9.129e-02,1,0.001,16,25,1.32844740152359,80
60,2.334e-01,1,0.0001,16,25,1.2890520095825195,153
60,2.954e-02,2,0.1,16,25,1.7597936987876892,42
60,7.352e-03,2,0.01,16,25,3.343556821346283,28
60,2.008e-01,2,0.001,16,25,2.6775888204574585,139
60,5.498e-01,2,0.0001,16,25,3.3632540106773376,187
60,1.511e-01,3,0.1,16,25,1.9086453914642334,119
60,1.037e-01,3,0.01,16,25,2.2390122413635254,87
60,2.009e-01,3,0.001,16,25,1.7662763595581055,140
60,3.570e-01,3,0.0001,16,25,1.56606125831604,176
60,2.107e-04,1,0.1,16,50,1.5181891322135925,4
60,8.933e-04,1,0.01,16,50,1.5239238142967224,12
60,7.841e-02,1,0.001,16,50,1.6652962565422058,74
60,4.317e-01,1,0.0001,16,50,1.5755369663238525,181
