Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
60,2.088e-02,1,0.0001,256,100,3.454504609107971,95
60,1.987e-02,2,0.1,256,100,3.971870243549347,91
60,9.578e-03,2,0.01,256,100,4.171834707260132,56
60,1.997e-02,2,0.001,256,100,5.254688262939453,92
60,3.272e-02,2,0.0001,256,100,4.392494976520538,149
60,4.112e-02,3,0.1,256,100,4.110748648643494,172
60,2.929e-02,3,0.01,256,100,4.510679185390472,121
60,2.925e-02,3,0.001,256,100,4.6478108167648315,118
60,3.276e-02,3,0.0001,256,100,4.532120704650879,150
60,1.401e-04,1,0.1,512,10,1.9834420084953308,34
60,1.121e-02,1,0.01,512,10,1.6894790530204773,67
60,2.733e-02,1,0.001,512,10,1.355372965335846,115
60,3.218e-02,1,0.0001,512,10,1.351882517337799,145
60,2.132e-02,2,0.1,512,10,1.456102967262268,97
60,1.140e-02,2,0.01,512,10,1.4832804203033447,69
60,3.282e-02,2,0.001,512,10,1.5251684784889221,151
60,4.664e-02,2,0.0001,512,10,1.5024797320365906,183
60,2.004e-02,3,0.1,512,10,1.6593081951141357,93
60,2.136e-02,3,0.01,512,10,1.5827641487121582,98
60,4.260e-02,3,0.001,512,10,1.615676462650299,181
60,8.047e-02,3,0.0001,512,10,1.7500657439231873,189
60,3.292e-05,1,0.1,512,25,1.5720429420471191,7
60,1.480e-03,1,0.01,512,25,1.569549798965454,44
60,3.353e-02,1,0.001,512,25,1.7667720913887024,154
60,4.253e-02,1,0.0001,512,25,1.6548208594322205,180
60,4.126e-02,2,0.1,512,25,1.8131483793258667,174
60,1.164e-04,2,0.01,512,25,1.741838276386261,31
60,2.687e-02,2,0.001,512,25,1.687483787536621,113
60,3.973e-02,2,0.0001,512,25,1.7308682799339294,163
60,4.133e-02,3,0.1,512,25,1.9540199637413025,175
60,3.173e-02,3,0.01,512,25,1.961999535560608,136
60,2.062e-02,3,0.001,512,25,2.060486376285553,94
60,3.902e-02,3,0.0001,512,25,1.9133791327476501,162
60,9.394e-06,1,0.1,512,50,1.9166203737258911,1
60,1.203e-04,1,0.01,512,50,1.9871822595596313,33
60,1.095e-02,1,0.001,512,50,1.9906730651855469,66
60,6.870e-02,1,0.0001,512,50,2.044777989387512,188
60,1.185e-02,2,0.1,512,50,2.243994891643524,73
60,9.581e-03,2,0.01,512,50,2.307076573371887,57
60,3.091e-02,2,0.001,512,50,2.31929349899292,129
60,5.765e-02,2,0.0001,512,50,2.2158204317092896,187
60,3.191e-02,3,0.1,512,50,2.35295307636261,139
60,3.065e-02,3,0.01,512,50,2.493327021598816,125
60,3.198e-02,3,0.001,512,50,2.377637505531311,141
60,4.014e-02,3,0.0001,512,50,2.456426501274109,165
60,4.646e-05,1,0.1,512,100,2.7339327335357666,12
60,8.841e-05,1,0.01,512,100,2.8154650926589966,24
60,4.075e-03,1,0.001,512,100,2.7668449878692627,51
60,1.878e-02,1,0.0001,512,100,2.9067214131355286,84
60,1.887e-02,2,0.1,512,100,2.6843159794807434,87
60,1.033e-04,2,0.01,512,100,3.2340956926345825,29
60,3.173e-02,2,0.001,512,100,3.0057056546211243,134
