Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
60,1.239e-03,1,0.001,64,100,8.947803735733032,33
60,3.364e-03,1,0.0001,64,100,8.847571790218353,44
60,1.838e-02,2,0.1,64,100,9.009138703346252,97
60,9.457e-03,2,0.01,64,100,9.316816210746765,63
60,2.773e-02,2,0.001,64,100,9.373663902282715,137
60,1.707e-02,2,0.0001,64,100,9.679346024990082,88
60,2.777e-02,3,0.1,64,100,9.780823647975922,141
60,3.716e-02,3,0.01,64,100,9.912472069263458,168
60,8.471e-03,3,0.001,64,100,10.307165443897247,52
60,2.873e-02,3,0.0001,64,100,10.29419994354248,152
60,6.275e-05,1,0.1,128,10,2.750887930393219,22
60,7.628e-05,1,0.01,128,10,2.165455162525177,24
60,1.950e-02,1,0.001,128,10,1.8859520554542542,111
60,2.749e-02,1,0.0001,128,10,1.5326486229896545,130
60,2.998e-02,2,0.1,128,10,1.6288906335830688,156
60,1.795e-02,2,0.01,128,10,1.9437978267669678,92
60,1.905e-02,2,0.001,128,10,1.7799863815307617,100
60,2.796e-02,2,0.0001,128,10,1.6909750699996948,143
60,2.883e-02,3,0.1,128,10,1.862515926361084,153
60,1.938e-02,3,0.01,128,10,1.8552857637405396,109
60,1.852e-02,3,0.001,128,10,1.7722570300102234,98
60,7.215e-02,3,0.0001,128,10,2.017600417137146,188
60,5.016e-05,1,0.1,128,25,2.1863990426063538,18
60,1.446e-03,1,0.01,128,25,2.0876632928848267,35
60,3.191e-03,1,0.001,128,25,2.028570592403412,43
60,2.769e-02,1,0.0001,128,25,2.115587890148163,131
60,8.693e-03,2,0.1,128,25,2.3165502548217773,58
60,4.684e-05,2,0.01,128,25,2.4908341765403748,13
60,1.086e-02,2,0.001,128,25,2.5210033655166626,77
60,4.214e-02,2,0.0001,128,25,2.2826417684555054,180
60,2.652e-02,3,0.1,128,25,2.4162832498550415,126
60,3.718e-02,3,0.01,128,25,2.5342171788215637,170
60,2.772e-02,3,0.001,128,25,2.8099799156188965,136
60,8.857e-03,3,0.0001,128,25,3.0069525241851807,60
60,6.639e-06,1,0.1,128,50,2.934396505355835,1
60,4.960e-05,1,0.01,128,50,2.8274330496788025,16
60,1.794e-03,1,0.001,128,50,3.1493212580680847,38
60,1.206e-02,1,0.0001,128,50,3.0239067673683167,82
60,9.539e-03,2,0.1,128,50,3.60086327791214,67
60,1.913e-02,2,0.01,128,50,3.7472217679023743,101
60,1.084e-02,2,0.001,128,50,4.132690072059631,76
60,3.997e-02,2,0.0001,128,50,3.8093056082725525,177
60,3.753e-02,3,0.1,128,50,3.9133136868476868,174
60,2.655e-02,3,0.01,128,50,3.8212918043136597,127
60,1.801e-02,3,0.001,128,50,3.830748498439789,94
60,3.687e-02,3,0.0001,128,50,3.992565155029297,166
60,4.165e-05,1,0.1,128,100,4.929556906223297,10
60,6.817e-05,1,0.01,128,100,6.886819362640381,23
60,2.446e-03,1,0.001,128,100,7.560516595840454,41
60,8.156e-03,1,0.0001,128,100,5.897466361522675,50
60,9.855e-03,2,0.1,128,100,5.768811345100403,72
60,8.448e-03,2,0.01,128,100,5.735400557518005,51
60,9.795e-03,2,0.001,128,100,5.456397175788879,71
60,1.937e-02,2,0.0001,128,100,5.818178951740265,108
60,3.821e-02,3,0.1,128,100,6.0039321184158325,176
60,2.866e-02,3,0.01,128,100,5.954065442085266,149
60,2.775e-02,3,0.001,128,100,5.806959331035614,139
60,2.787e-02,3,0.0001,128,100,5.839122712612152,142
60,4.159e-05,1,0.1,256,10,1.9428003430366516,9
