Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
100,5.021e-02,1,0.01,512,100,2.319049596786499,71
100,1.193e-02,1,0.001,512,100,2.2340275049209595,5
100,7.284e-02,1,0.0001,512,100,2.3310179710388184,174
100,6.549e-02,2,0.1,512,100,2.672106385231018,127
100,3.274e-02,2,0.01,512,100,2.6349557042121887,29
100,4.946e-02,2,0.001,512,100,2.5753644704818726,62
100,6.720e-02,2,0.0001,512,100,2.628473162651062,155
100,6.554e-02,3,0.1,512,100,2.616006374359131,131
100,6.541e-02,3,0.01,512,100,2.884289264678955,115
100,6.540e-02,3,0.001,512,100,2.665374279022217,107
100,7.193e-02,3,0.0001,512,100,2.832676947116852,171
300,3.477e-05,1,0.1,64,20,3.3300974369049072,3
300,1.292e-04,1,0.01,64,20,2.5599063634872437,13
300,5.555e-03,1,0.001,64,20,2.8020073771476746,34
300,4.931e-02,1,0.0001,64,20,2.751892864704132,135
300,1.747e-02,2,0.1,64,20,2.925179421901703,60
300,1.528e-02,2,0.01,64,20,2.8546181321144104,36
300,3.467e-02,2,0.001,64,20,2.7955263257026672,110
300,5.414e-02,2,0.0001,64,20,2.847886323928833,156
300,5.017e-02,3,0.1,64,20,3.051841676235199,143
300,2.479e-04,3,0.01,64,20,2.9944950342178345,24
300,3.492e-02,3,0.001,64,20,3.0461068153381348,112
300,6.427e-02,3,0.0001,64,20,3.20194011926651,165
300,2.307e-04,1,0.1,64,50,4.106271386146545,23
300,1.199e-04,1,0.01,64,50,5.06495875120163,12
300,5.789e-04,1,0.001,64,50,4.30623722076416,28
300,4.307e-02,1,0.0001,64,50,4.578010618686676,118
300,6.636e-02,2,0.1,64,50,4.342889606952667,173
300,1.553e-02,2,0.01,64,50,4.494234681129456,43
300,3.139e-02,2,0.001,64,50,4.290280401706696,82
300,5.262e-02,2,0.0001,64,50,4.483263969421387,154
300,6.598e-02,3,0.1,64,50,4.853524088859558,172
300,5.017e-02,3,0.01,64,50,4.829837381839752,144
300,3.274e-02,3,0.001,64,50,5.411532998085022,90
300,4.798e-02,3,0.0001,64,50,5.03678423166275,122
300,1.712e-02,1,0.1,64,100,7.533110082149506,58
300,1.060e-04,1,0.01,64,100,7.753271579742432,8
300,1.841e-04,1,0.001,64,100,6.972359538078308,15
300,1.643e-02,1,0.0001,64,100,7.999613881111145,47
300,3.369e-02,2,0.1,64,100,7.791918575763702,102
300,3.265e-02,2,0.01,64,100,7.357330560684204,88
300,1.546e-02,2,0.001,64,100,7.183794260025024,42
300,2.429e-02,2,0.0001,64,100,7.473270237445831,75
300,6.571e-02,3,0.1,64,100,8.388822436332703,171
300,2.741e-04,3,0.01,64,100,8.603001534938812,26
300,2.754e-05,3,0.001,64,100,8.913918793201447,2
300,1.970e-02,3,0.0001,64,100,8.778282046318054,73
300,6.605e-04,1,0.1,64,150,10.770205736160278,29
300,2.100e-04,1,0.01,64,150,11.145702242851257,20
300,1.614e-02,1,0.001,64,150,11.07863038778305,45
300,3.410e-03,1,0.0001,64,150,10.924294114112854,32
300,1.696e-02,2,0.1,64,150,10.95521205663681,57
300,1.534e-02,2,0.01,64,150,10.335368692874908,38
